2010/08/12  10:51:05.006 GPS-X
2010/08/12  10:58:35.032 GPS+X
2010/08/12  11:05:35.031 GPS-X
2010/08/12  11:12:05.036 GPS+X
2010/08/12  11:18:05.042 GPS-X
2010/08/12  11:24:05.047 GPS+X
2010/08/12  11:30:35.068 GPS-X
2010/08/12  11:38:05.065 GPS+X
2010/08/12  11:45:35.083 GPS-X
2010/08/12  11:52:35.068 GPS+X
2010/08/12  11:59:35.078 GPS-X
2010/08/12  12:06:05.100 GPS+X
2010/08/12  12:12:05.096 GPS-X
2010/08/12  12:18:35.097 GPS+X
2010/08/12  12:26:05.105 GPS-X
2010/08/12  12:33:35.107 GPS+X
2010/08/12  12:40:35.118 GPS-X
2010/08/12  12:48:05.116 GPS+X
2010/08/12  12:54:05.126 GPS-X
2010/08/12  13:00:05.129 GPS+X
2010/08/12  13:06:05.140 GPS-X
2010/08/12  13:13:05.157 GPS+X
2010/08/12  13:20:35.170 GPS-X
2010/08/12  13:28:05.164 GPS+X
2010/08/12  13:35:05.174 GPS-X
2010/08/12  13:42:05.185 GPS+X
2010/08/12  13:48:05.191 GPS-X
2010/08/12  13:54:05.197 GPS+X
2010/08/12  14:01:05.207 GPS-X
2010/08/12  14:08:05.213 GPS+X
2010/08/12  14:15:35.220 GPS-X
2010/08/12  14:22:35.227 GPS+X
2010/08/12  14:29:35.244 GPS-X
2010/08/12  14:36:35.240 GPS+X
2010/08/12  14:43:05.243 GPS-X
2010/08/12  14:50:05.251 GPS+X
2010/08/12  14:56:35.265 GPS-X
2010/08/12  15:03:35.273 GPS+X
2010/08/12  15:10:35.285 GPS-X
2010/08/12  15:17:05.290 GPS+X
2010/08/12  15:24:05.292 GPS-X
2010/08/12  15:31:05.301 GPS+X
2010/08/12  15:37:35.305 GPS-X
2010/08/12  15:44:35.308 GPS+X
2010/08/12  15:51:35.317 GPS-X
2010/08/12  15:58:35.328 GPS+X
2010/08/12  16:05:05.335 GPS-X
2010/08/12  16:12:05.336 GPS+X
2010/08/12  16:18:35.360 GPS-X
2010/08/12  16:25:35.358 GPS+X
2010/08/12  16:32:05.358 GPS-X
2010/08/12  16:39:05.366 GPS+X
2010/08/12  16:46:05.382 GPS-X
2010/08/12  16:52:35.385 GPS+X
2010/08/12  16:59:35.377 GPS-X
2010/08/12  17:06:35.380 GPS+X
2010/08/12  17:13:05.387 GPS-X
2010/08/12  17:20:05.400 GPS+X
2010/08/12  17:27:05.406 GPS-X
2010/08/12  17:33:35.417 GPS+X
2010/08/12  17:40:35.426 GPS-X
2010/08/12  17:47:35.438 GPS+X
2010/08/12  17:54:35.434 GPS-X
2010/08/12  18:01:05.442 GPS+X
2010/08/12  18:08:05.441 GPS-X
2010/08/12  18:14:35.446 GPS+X
2010/08/12  18:21:35.455 GPS-X
2010/08/12  18:28:35.455 GPS+X
2010/08/12  18:35:05.460 GPS-X
